Id_estacio;Nom_Est;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;Longitud;Latitud;vereda;SUBREGION
23050250;NORCASIA RADIO [23050250];100;7;8;88;67;57;97;64;91;100;86;55;66;7;40;91;68;19;36;39;68;1;2;88;10;71;19;42;2;25;24;65;41;48;37;55;68;100;50;55;22;7;4;3;0;21;37;16;37;2;80;56;74;(3-7);5;Caldas;Norcasia;MagdalenaCauca;RíoLaMiel(Samaná);4790537;2174305;;
23055040;SAMANA [23055040];100;61;73;36;81;23;90;29;45;20;54;3;30;71;50;53;72;83;25;92;34;2;23;65;5;35;26;79;55;74;88;59;81;14;92;5;99;11;15;8;58;98;54;40;41;61;47;98;38;81;0;48;85;(3-7);5;Caldas;Samaná;MagdalenaCauca;RíoLaMiel(Samaná);4778569;2157204;SEGOVIA;
23055070;ARGELIA [23055070];100;27;27;5;59;35;67;68;34;84;90;53;20;59;6;7;88;61;100;70;69;39;86;46;56;79;64;18;63;99;97;80;49;1;18;21;34;35;31;44;54;43;79;1;62;85;82;7;1;16;69;89;52;(3-7);5;Antioquia;Argelia;MagdalenaCauca;RíoLaMiel(Samaná);4763094;2191596;;ORIENTE
23055080;FLORENCIA [23055080];100;48;58;42;95;51;16;57;98;25;69;24;0;14;27;32;73;50;53;18;59;1;90;71;36;2;45;84;12;53;32;35;52;11;82;72;60;69;83;25;66;93;95;11;24;34;17;14;52;42;29;12;18;(3-7);5;Caldas;Samaná;MagdalenaCauca;RíoLaMiel(Samaná);4772985;2169815;SANTAMARIA;
23060090;YACOPI [23060090];4;98;20;95;86;15;5;38;21;19;17;61;63;64;53;23;98;91;17;71;40;26;49;20;16;66;46;33;75;30;80;100;73;20;59;29;2;5;45;89;15;55;36;60;32;55;73;39;96;12;65;56;10;(3-8);10;Cundinamarca;Yacopí;MagdalenaCauca;RíoNegro;4848666;2165913;CABO VERDE BAJO;
23060110;CAPARRAPI [23060110];0;19;18;52;25;55;22;74;77;68;96;62;1;99;30;44;16;30;57;24;77;33;73;71;64;16;34;12;77;97;10;93;13;9;21;78;6;44;50;13;93;59;77;52;72;21;69;79;89;64;3;6;92;(2-8);12;Cundinamarca;Caparrapí;MagdalenaCauca;RíoNegro;4834437;2149610;SUZNE;
23060140;TUSCOLO EL [23060140];100;58;82;41;90;57;73;12;69;90;35;20;68;20;61;37;44;95;32;75;77;97;94;14;0;0;100;43;17;33;27;40;57;57;77;27;97;80;90;80;85;25;12;7;19;68;16;43;84;26;93;58;89;(2-8);12;Cundinamarca;Guaduas;MagdalenaCauca;RíoNegro;4821807;2118387;;
23060150;PUERTO LIBRE [23060150];100;81;77;76;45;93;35;15;31;69;74;51;55;99;8;89;78;10;98;37;17;10;4;56;66;35;50;44;68;58;90;78;73;6;13;93;36;1;14;30;24;50;0;47;33;30;66;23;50;46;59;75;87;(3-8);10;Cundinamarca;PuertoSalgar;MagdalenaCauca;RíoNegro;4819874;2194536;EL GUAYABO;
23060160;SAN PABLO [23060160];100;16;26;38;12;59;51;66;6;75;21;15;92;61;72;28;41;14;64;15;72;59;55;3;49;71;95;54;10;74;26;97;98;52;92;34;37;30;51;47;60;30;33;84;54;55;65;51;0;95;23;64;87;(3-8);10;Cundinamarca;Caparrapí;MagdalenaCauca;RíoNegro;4838057;2164290;SAN PEDRO;
23060170;PALMA LA [23060170];100;41;77;47;60;32;76;28;96;37;36;4;45;12;46;80;48;63;68;56;8;75;17;72;85;34;15;35;14;28;42;48;38;44;27;98;87;67;67;95;93;72;88;62;5;3;27;87;7;44;24;26;73;(2-8);12;Cundinamarca;LaPalma;MagdalenaCauca;RíoNegro;4846142;2149269;EL BATAN;
23060180;PENON EL [23060180];100;91;13;33;18;28;12;40;73;63;44;56;99;76;96;69;12;99;7;20;83;53;52;25;38;32;55;75;51;91;31;97;0;65;33;85;5;17;92;38;95;8;51;89;54;10;22;46;42;95;28;81;90;(2-9);6;Cundinamarca;ElPeñón;MagdalenaCauca;RíoNegro;4856601;2138645;CENTRO;
23060190;UTICA [23060190];100;11;31;54;74;76;67;60;12;77;8;19;89;16;16;46;33;15;56;49;40;93;9;89;55;95;4;49;28;69;96;35;82;22;25;24;45;85;54;15;6;86;26;55;55;62;89;85;84;79;64;34;86;(2-8);12;Cundinamarca;Utica;MagdalenaCauca;RíoNegro;4835423;2132352;;
23060260;CHILAGUA FINCA [23060260];100;98;71;19;93;90;10;96;37;7;20;50;23;67;32;53;53;73;96;93;76;80;87;9;32;3;100;12;55;35;62;28;45;58;62;44;19;90;89;66;70;75;93;21;86;2;68;19;52;100;42;22;64;(2-8);12;Cundinamarca;Nocaima;MagdalenaCauca;RíoNegro;4846858;2117798;JAGUAL;
23060270;CABRERA LA [23060270];100;94;33;28;14;58;33;60;27;43;84;64;54;86;99;15;17;94;0;13;42;7;23;16;82;35;66;51;49;100;74;80;93;53;93;81;83;39;55;25;8;6;57;87;63;23;32;82;15;63;72;35;5;(2-9);6;Cundinamarca;Pacho;MagdalenaCauca;RíoNegro;4872586;2125340;LA CABRERA;
23060290;SILENCIO EL [23060290];100;71;68;64;51;47;83;13;67;37;91;92;31;6;51;3;44;56;27;63;49;47;90;71;80;67;87;84;84;26;92;94;73;15;6;100;27;91;24;46;40;40;46;49;76;53;96;39;82;9;97;12;67;(2-8);12;Cundinamarca;Sasaima;MagdalenaCauca;RíoNegro;4843508;2107695;LA GRANJA;
23060370;ESTANCIA LA [23060370];100;20;48;27;86;99;55;66;45;10;14;54;20;61;54;30;8;38;78;98;48;24;91;19;87;2;50;33;19;19;98;35;54;31;37;50;77;53;60;63;91;76;100;100;71;34;20;17;2;12;33;40;23;(2-8);12;Cundinamarca;LaVega;MagdalenaCauca;RíoNegro;4848538;2106966;LLANO GRANDE;
23065110;YACOPI - AUT [23065110];100;89;31;25;49;48;18;30;71;60;68;58;69;89;78;10;61;28;27;24;10;6;40;57;38;51;24;58;68;44;88;38;91;68;73;100;67;96;7;17;17;10;24;40;20;70;0;53;32;76;85;41;83;(3-9);15;Cundinamarca;Yacopí;MagdalenaCauca;RíoNegro;4850000;2164160;EL UBE;
23065120;CABRERA LA [23065120];100;51;67;32;99;89;66;8;59;15;92;24;37;92;31;47;14;78;31;46;61;41;18;25;4;70;51;98;58;81;91;91;29;72;99;31;92;61;0;31;33;37;87;71;71;64;51;88;10;74;97;80;86;(2-9);6;Cundinamarca;Pacho;MagdalenaCauca;RíoNegro;4873767;2126246;LA CABRERA;
23065200;TRAPICHE EL [23065200];100;2;70;97;18;83;5;28;25;42;7;51;29;39;83;22;79;54;85;85;8;7;85;88;17;87;100;93;5;36;11;45;96;38;65;44;47;50;92;79;75;86;78;92;33;78;18;98;50;27;32;44;9;(2-8);12;Cundinamarca;Villeta;MagdalenaCauca;RíoNegro;4833339;2113800;LA MASATA;
23070010;CLARO DE LUNA [23070010];100;66;9;38;29;19;59;63;43;43;59;86;92;66;99;89;17;11;99;1;43;58;25;16;96;49;26;58;18;28;78;84;58;100;69;83;99;85;29;68;37;37;8;58;17;40;52;48;72;31;67;62;54;(4-8);6;Antioquia;Sonsón;MagdalenaCauca;DirectosMagdalenaMedioentreRíosLaMielyNare;4804996;2205982;PARCELAS;ORIENTE
23070020;RIO CLARO [23070020];100;7;73;77;54;67;76;99;5;79;36;79;22;34;97;53;19;62;46;56;79;16;39;66;36;89;45;82;64;77;19;59;15;89;5;18;0;39;21;24;62;46;56;62;39;4;71;11;52;81;20;3;66;(4-7);13;Antioquia;Sonsón;MagdalenaCauca;DirectosMagdalenaMedioentreRíosLaMielyNare;4795437;2205362;LA DANTA;ORIENTE
23080390;SANTO DOMINGO [23080390];0;57;36;66;17;97;12;29;84;60;14;29;70;38;37;70;46;99;79;69;49;41;20;98;87;80;96;97;26;12;9;8;51;52;20;53;80;69;69;76;39;8;93;15;89;85;34;9;33;31;2;51;83;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RíoNare;4760785;2273245;;NORDESTE
23080490;SAN CARLOS [23080490];0;20;1;21;34;51;64;34;46;2;50;84;59;90;100;91;23;77;10;21;92;3;13;9;50;16;45;12;50;81;33;91;56;80;84;2;15;85;97;25;93;29;16;13;43;36;89;16;82;48;65;79;33;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4780632;2243499;CañaVERAL;ORIENTE
23080630;TOPACIO EL [23080630];100;74;67;57;37;13;65;97;23;51;27;4;23;41;9;47;14;95;74;84;54;53;34;88;15;81;51;67;6;47;84;6;92;36;86;14;20;98;61;3;46;49;55;63;87;72;69;68;2;0;86;18;30;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RíoNare;4780709;2263769;EL CERRO;ORIENTE
23080640;MARINILLA [23080640];100;81;78;72;14;35;95;31;27;17;58;24;54;29;40;61;2;72;47;55;88;85;75;71;81;46;87;29;97;82;52;27;34;23;37;77;60;63;82;67;9;76;64;94;6;49;3;19;10;62;65;84;93;(4-6);19;Antioquia;Marinilla;MagdalenaCauca;RíoNare;4742476;2240456;;ORIENTE
23080650;CAMPOALEGRE [23080650];100;2;42;35;50;21;34;61;68;44;76;88;75;85;62;52;93;7;79;94;81;51;10;33;47;86;65;41;34;74;41;90;74;63;30;44;13;27;68;45;84;40;26;22;70;7;43;89;46;24;83;5;92;(4-6);19;Antioquia;CarmenDeViboral;MagdalenaCauca;RíoNare;4741587;2229699;;ORIENTE
23080660;MORRO EL [23080660];100;42;52;74;7;72;69;92;89;21;10;2;69;11;11;11;31;27;29;28;49;46;32;68;38;49;0;44;0;67;6;9;62;31;81;21;48;16;31;34;23;80;46;89;52;41;43;9;25;3;19;33;25;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RíoNare;4764155;2273050;REYES;NORDESTE
23080680;ALEJANDRIA [23080680];100;90;73;52;56;21;12;1;42;1;15;22;23;63;19;32;63;13;79;72;88;62;82;3;4;2;96;99;12;45;28;11;24;67;44;62;37;85;85;78;4;54;24;10;14;26;22;46;66;39;82;40;29;(5-7);20;Antioquia;Alejandría;MagdalenaCauca;RíoNare;4762273;2263843;FATIMA;ORIENTE
23080720;CANTERAS [23080720];100;25;36;6;5;75;65;53;27;26;70;45;77;39;83;96;99;63;95;22;12;6;6;3;25;59;45;35;28;81;44;75;2;46;89;86;18;5;0;27;15;8;83;100;79;78;71;0;44;20;61;3;64;(5-8);9;Antioquia;PuertoNare;MagdalenaCauca;RíoNare;4814846;2251801;CANTERAS;MAGDALENA MEDIO
23080730;TEJAR EL [23080730];0;74;87;57;86;52;84;58;77;16;59;100;25;91;30;100;16;43;9;89;93;56;69;39;88;61;71;64;80;5;79;99;22;82;38;3;18;21;41;79;16;82;70;81;3;24;85;94;6;49;23;53;47;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RíoNare;4775142;2254576;LA CUMBRE;ORIENTE
23080740;CONCEPCION [23080740];100;12;73;6;81;93;10;75;24;95;6;64;78;48;23;56;66;33;73;52;57;6;74;87;97;83;36;2;45;100;14;53;32;37;39;82;67;86;62;95;7;47;1;17;10;60;48;41;57;24;88;65;89;(5-7);20;Antioquia;Concepción;MagdalenaCauca;RíoNare;4750203;2265399;;ORIENTE
23080750;COCORNA [23080750];100;19;7;35;28;18;98;40;51;61;37;56;70;84;86;65;71;8;23;78;19;86;41;26;36;22;18;66;71;50;91;59;66;100;75;22;59;38;50;21;70;35;53;65;61;71;55;78;79;64;27;84;88;(4-7);13;Antioquia;Cocorná;MagdalenaCauca;RíoNare;4758514;2227367;;ORIENTE
23080760;SAN ROQUE [23080760];100;35;21;42;64;75;64;6;44;82;1;78;21;85;41;0;24;46;16;43;59;26;62;34;84;54;67;30;34;13;79;99;23;93;32;97;39;86;28;69;88;36;15;82;10;81;95;44;100;28;21;8;88;(5-7);20;Antioquia;SanRoque;MagdalenaCauca;RíoNare;4777030;2275301;;NORDESTE
23080790;LINDA LA [23080790];100;75;68;68;19;63;14;82;96;21;17;4;37;34;54;20;48;54;42;95;88;77;57;98;94;17;16;88;100;28;60;24;27;40;80;69;1;49;19;18;14;4;93;63;36;32;42;12;48;82;57;72;37;(4-6);19;Antioquia;CarmenDeViboral;MagdalenaCauca;RíoNare;4747317;2215986;LA LINDA;ORIENTE
23080800;PATIO BONITO [23080800];100;22;18;31;12;99;68;17;37;37;16;86;62;81;55;99;11;95;79;10;98;26;19;18;19;41;61;37;51;44;84;60;14;25;82;22;23;30;44;25;40;55;46;12;16;95;61;62;11;56;12;77;36;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4789846;2241622;PATIO BONITO;ORIENTE
23080810;JORDAN EL [23080810];100;2;82;45;34;76;19;99;89;93;6;75;1;18;92;61;88;16;58;22;79;22;74;59;55;91;51;74;95;94;96;13;26;34;33;77;16;59;46;79;76;99;96;60;94;15;16;13;9;22;39;28;66;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4797825;2248909;PARAGUAS;ORIENTE
23080820;TAFETANES [23080820];100;80;16;53;1;96;83;39;78;29;96;9;79;93;60;49;32;82;78;63;82;58;37;78;89;12;72;42;29;44;37;53;94;84;60;93;80;94;24;75;6;33;49;17;32;26;66;49;72;32;26;6;63;(4-7);13;Antioquia;Granada;MagdalenaCauca;RíoNare;4765735;2237665;LA PRIMAVERA;ORIENTE
23080910;MEDIOS LOS [23080910];100;19;73;15;28;33;47;13;56;43;59;63;46;86;1;62;96;71;41;27;94;35;76;41;52;26;38;57;93;98;74;43;85;98;38;88;44;9;51;41;36;73;33;53;96;65;87;73;94;77;90;33;15;(4-7);13;Antioquia;Granada;MagdalenaCauca;RíoNare;4769538;2236170;LOS MEDIOS;ORIENTE
23080920;SANTUARIO [23080920];100;54;51;37;60;68;74;76;97;63;26;2;8;36;89;30;16;40;50;8;56;71;42;8;35;10;93;92;35;72;51;5;20;60;27;45;64;40;93;44;71;78;54;31;10;0;94;9;33;43;29;26;55;(4-6);19;Antioquia;Santuario;MagdalenaCauca;RíoNare;4748876;2235885;EL CARMELO;ORIENTE
23080930;POPO EL [23080930];100;35;87;81;73;100;93;30;98;27;38;7;20;39;17;67;32;89;42;75;10;78;6;73;11;32;41;54;24;35;91;44;78;68;52;8;84;17;67;21;34;4;17;26;24;66;48;60;42;64;98;47;20;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4780632;2243499;CañaVERAL;ORIENTE
23080940;PRESA SAN LORENZO [23080940];100;89;38;34;7;30;14;58;47;53;30;43;70;2;71;73;14;88;10;97;0;27;65;58;48;25;4;74;76;18;43;22;99;31;31;98;38;27;7;85;15;55;71;51;1;31;10;64;80;27;61;97;46;(5-7);20;Antioquia;Alejandría;MagdalenaCauca;RíoNare;4779222;2263913;EL CERRO;ORIENTE
23080950;VIENTO EL [23080950];100;54;18;58;61;67;77;61;98;1;85;22;4;92;33;100;63;3;46;59;65;0;57;87;80;6;28;90;11;21;5;49;14;45;35;46;89;32;89;64;69;92;1;88;91;95;60;15;27;22;12;69;20;(5-7);20;Antioquia;Alejandría;MagdalenaCauca;RíoNare;4767811;2265663;SAN LUIS;NORDESTE
23085010;CALDERAS [23085010];100;71;83;5;65;14;88;85;55;68;38;24;40;54;22;65;39;45;95;91;90;19;97;49;29;44;9;25;67;43;57;50;79;69;1;76;83;8;24;92;5;9;49;39;32;58;2;82;58;62;61;57;5;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4771389;2238005;HONDITA;ORIENTE
23085030;ALEJANDRIA [23085030];100;5;22;89;31;44;37;48;44;31;72;78;53;58;85;27;71;33;9;40;52;46;33;27;80;83;61;60;83;83;15;89;19;86;28;41;16;60;25;43;39;63;62;49;71;98;65;17;74;99;93;5;63;(5-7);20;Antioquia;Alejandría;MagdalenaCauca;RíoNare;4763001;2263056;SAN PEDRO;ORIENTE
23085080;GRANJA EXPERIOMENTAL EL NUS - AUT [23085080];100;71;51;52;52;36;86;90;66;22;61;31;93;24;51;16;56;55;38;88;47;97;97;64;43;50;27;6;96;36;90;53;21;36;76;32;43;76;30;8;89;1;78;70;35;0;15;9;12;25;43;28;87;(5-7);20;Antioquia;SanRoque;MagdalenaCauca;RíoNare;4796968;2274792;LA ICA;NORDESTE
23085100;CARMELO EL HACIENDA [23085100];100;96;52;2;57;99;11;7;5;15;27;30;23;49;51;55;7;57;1;77;9;9;17;30;86;27;54;57;44;40;39;81;57;90;43;100;9;0;7;97;39;24;20;19;16;38;79;59;39;32;68;75;3;(4-6);19;Antioquia;LaCeja;MagdalenaCauca;RíoNare;4734439;2225257;GUAMITO;ORIENTE
23085110;PENOL EL [23085110];100;3;89;52;22;23;46;6;61;63;69;45;24;7;14;91;9;27;25;49;34;18;65;81;48;77;43;95;71;90;29;61;37;14;7;47;15;27;57;23;2;13;70;82;40;19;47;75;68;83;23;77;87;(4-7);13;Antioquia;Peñol;MagdalenaCauca;RíoNare;4752092;2245185;GUAMITO;ORIENTE
23085130;SAN CARLOS [23085130];100;27;70;23;74;77;83;83;77;99;28;17;46;16;30;72;52;78;41;85;58;81;3;61;98;79;21;18;4;41;11;24;65;91;61;36;70;77;31;0;54;87;20;91;3;88;84;37;3;46;100;99;11;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4780632;2243499;CañaVERAL;ORIENTE
23085140;SAN FRANCISCO [23085140];100;90;100;59;36;66;91;13;100;90;6;63;65;52;93;75;62;95;69;19;16;1;25;86;52;45;34;27;54;68;74;51;52;69;82;13;68;85;24;40;7;36;9;41;27;21;38;1;81;71;54;65;87;(4-7);13;Antioquia;SanFrancisco;MagdalenaCauca;RíoNare;4767544;2217432;;ORIENTE
23085160;CORRIENTES [23085160];100;54;95;37;1;30;48;76;79;56;56;25;75;8;9;23;40;6;35;12;55;68;38;35;59;81;88;92;76;73;95;14;95;35;1;44;17;40;60;30;72;58;40;62;35;84;58;69;20;38;16;83;81;(5-7);20;Antioquia;SanVicente;MagdalenaCauca;RíoNare;4750782;2255997;CORRIENTES;ORIENTE
23085210;VIOLETAS LAS [23085210];100;34;61;68;70;93;59;38;30;91;61;100;43;43;46;64;32;72;0;39;18;63;73;96;79;32;76;28;97;11;52;34;21;51;52;53;48;61;66;56;96;89;81;82;1;98;21;19;73;15;28;61;54;(5-7);20;Antioquia;SanRafael;MagdalenaCauca;RíoNare;4778543;2259969;LA LUZ;ORIENTE
23085220;SAN CARLOS [23085220];100;75;11;68;56;95;37;50;6;46;50;40;83;35;2;67;71;36;77;17;93;87;35;31;42;16;15;85;49;60;69;29;100;73;92;69;11;24;93;83;14;16;29;37;22;19;42;61;36;51;45;75;68;(4-7);13;Antioquia;SanCarlos;MagdalenaCauca;RíoNare;4774463;2238841;DOSQUEBRADAS;ORIENTE
23085260;LA SELVA - AUT [23085260];50;96;41;40;58;58;73;44;73;0;1;82;71;40;100;30;20;100;40;55;32;52;34;83;71;50;93;33;12;100;5;19;88;14;32;23;63;94;19;60;26;80;22;73;59;55;91;55;91;84;99;100;81;(4-6);19;Antioquia;Rionegro;MagdalenaCauca;RíoNare;4732877;2236167;TRES PUERTAS;ORIENTE
23085270;AEROPUERTO J.M. CORDOVA - AUT [23085270];100;81;91;92;62;13;15;7;21;17;11;30;33;76;16;71;71;41;94;50;88;74;97;19;66;12;9;97;53;4;30;26;39;96;6;64;39;33;83;49;63;82;74;22;94;6;16;76;53;19;22;15;74;(4-6);19;Antioquia;Rionegro;MagdalenaCauca;RíoNare;4731186;2240386;AEROPUERTO;ORIENTE
23090020;VIRGINIAS [23090020];100;79;15;12;98;68;92;44;37;53;68;32;75;55;61;95;64;78;9;100;24;17;32;1;13;64;35;50;30;72;57;90;80;47;57;100;78;81;87;24;17;97;39;80;57;56;26;39;35;84;61;67;84;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4814062;2264780;VIRGINIAS;MAGDALENA MEDIO
23090040;PUERTO BERRIO [23090040];0;30;78;48;61;55;43;83;88;69;88;71;41;91;10;12;27;40;35;25;17;68;67;68;53;74;71;91;93;9;74;24;18;95;37;88;35;20;44;40;19;60;76;43;92;51;74;70;69;24;54;32;14;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4845257;2276452;EL JARDIN;MAGDALENA MEDIO
23090080;PUERTO BERRIO [23090080];100;79;47;96;15;69;38;75;54;18;23;62;90;46;58;29;76;58;71;91;57;34;51;3;97;72;34;92;44;11;25;38;11;24;57;28;71;36;64;57;59;10;79;7;74;91;13;37;36;3;16;44;0;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4845257;2276452;EL JARDIN;MAGDALENA MEDIO
23090090;POZOS LOS [23090090];100;73;12;35;7;31;12;53;54;22;62;42;38;8;48;95;68;88;11;93;35;96;2;51;47;20;42;27;62;37;57;31;32;2;92;70;72;14;88;11;95;4;17;46;39;12;35;71;52;54;67;21;13;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4847099;2276447;PUERTO OLAYA;
23090100;SAN JUAN BEDUTH [23090100];100;50;36;43;30;73;76;2;42;85;99;7;96;87;30;15;25;35;15;56;85;24;65;31;88;78;66;96;36;1;5;83;22;4;92;34;7;64;7;35;78;16;82;38;65;75;85;6;67;90;98;88;32;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4839761;2287521;SAN JUAN DE BEDOUT;MAGDALENA MEDIO
23090110;MURILLO [23090110];100;86;76;6;66;90;25;94;23;37;6;33;47;49;66;18;89;46;69;4;26;5;89;12;22;70;18;87;86;56;69;45;25;25;73;12;80;43;49;99;69;65;98;75;27;7;5;5;92;62;22;38;69;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4845810;2287842;SAN JUAN DE BEDOUT;MAGDALENA MEDIO
23095010;AEROPUERTO PUERTO BERRIO [23095010];100;20;7;4;28;13;70;9;60;53;56;69;65;50;54;87;9;81;93;12;90;42;33;23;90;32;45;21;64;30;49;63;79;57;62;2;29;79;11;88;3;43;9;29;96;61;72;42;55;64;61;92;72;(5-8);9;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4843895;2272587;MALENA;MAGDALENA MEDIO
23100030;TIGRE EL [23100030];50;31;46;60;64;63;60;46;13;92;68;100;13;31;20;26;2;46;42;40;25;36;87;44;67;53;54;88;94;70;12;65;42;93;25;67;80;47;33;33;69;28;76;65;45;24;26;4;100;59;29;66;98;(6-8);8;Antioquia;Vegachí;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4802753;2314227;VEREDA SAN JUAN;NORDESTE
23100040;YOLOMBO [23100040];100;67;83;65;99;31;81;51;3;30;34;39;54;33;46;89;44;81;74;61;91;70;100;54;6;74;3;16;9;20;0;43;28;23;50;33;36;87;52;83;58;92;0;81;23;64;5;39;35;25;22;32;87;(5-7);20;Antioquia;Yolombó;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4777750;2287104;;NORDESTE
23100050;BODEGA LA [23100050];100;44;85;14;61;99;47;43;16;85;38;78;71;47;24;37;94;97;65;14;10;9;7;5;55;38;23;47;4;61;64;70;49;63;90;96;88;88;18;3;26;12;3;43;59;29;45;22;76;67;70;26;46;(6-8);8;Antioquia;PuertoBerRío;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4844219;2300312;SAN BARTOLO;MAGDALENA MEDIO
23100070;RAMBLAS [23100070];100;58;51;80;35;46;89;78;86;59;0;1;6;10;91;31;47;28;15;18;45;62;28;70;22;74;78;83;71;81;17;95;0;25;95;7;50;30;54;20;63;53;62;98;28;80;60;0;97;83;18;11;60;(5-8);9;Antioquia;Yondó(Casabe);MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4848524;2292225;SANTA CLARA;MAGDALENA MEDIO
23100080;SANTA CLARA [23100080];100;50;15;92;99;82;92;14;21;23;78;8;49;65;39;83;21;65;51;59;7;41;91;0;76;25;85;8;17;1;71;85;41;41;30;71;53;58;59;65;14;98;84;13;64;30;23;12;3;55;83;63;29;(5-9);8;Antioquia;Yondó(Casabe);MagdalenaCauca;RíoCimitarrayotrosdirectosalMagdalena;4854513;2293007;SANTA CLARA;MAGDALENA MEDIO
23105020;AMPARO EL [23105020];100;99;51;82;34;27;39;60;25;68;29;72;85;42;69;72;75;1;97;6;90;93;45;99;39;5;47;48;54;64;34;49;89;71;73;78;4;21;95;27;91;33;46;14;28;21;74;54;81;80;77;100;4;(6-8);8;Antioquia;Yondó(Casabe);MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4845329;2302243;SAN BARTOLO;MAGDALENA MEDIO
23105030;VEGACHI [23105030];100;50;43;36;77;95;52;76;62;18;93;86;88;3;19;19;3;6;62;48;43;28;38;62;68;68;56;53;1;5;86;42;81;25;8;27;41;10;50;62;32;82;41;68;95;61;36;67;29;98;12;52;82;(6-8);8;Antioquia;Vegachí;MagdalenaCauca;RióSanBartoloyotrosdirectosalMagdalenaMedio;4801525;2306895;;NORDESTE
23110010;PUERTO BOYACA [23110010];100;16;57;99;79;31;6;97;53;94;23;33;16;43;39;50;66;46;98;29;64;93;60;12;69;32;77;18;32;1;35;31;18;46;26;66;45;49;14;28;99;74;81;17;33;46;1;30;71;48;60;70;1;(4-8);6;Boyacá;PuertoBoyacá;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4822961;2215720;PUERTO NINO;
23110030;PUERTO NINO [23110030];100;84;34;14;29;44;10;46;34;19;90;26;57;59;50;3;54;97;74;80;13;36;100;22;8;46;39;39;37;36;77;80;60;48;18;79;11;89;82;19;19;42;15;34;82;71;51;94;37;14;91;9;88;(4-8);6;Boyacá;PuertoBoyacá;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4842682;2214288;LA PIZARRA;
23110040;TRIQUE EL [23110040];100;20;84;50;93;36;66;91;55;89;64;65;4;9;13;6;17;60;3;46;25;35;78;44;73;40;90;93;87;100;93;93;25;14;43;10;23;52;19;72;35;89;75;98;19;81;17;99;15;35;8;31;87;(4-8);6;Boyacá;PuertoBoyacá;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4826443;2208071;EL PESCADO;
23110060;PADILLA [23110060];100;60;52;31;82;1;28;69;18;24;13;57;94;64;27;21;99;11;81;80;77;98;57;93;90;76;52;60;10;34;19;61;13;57;33;46;73;42;56;10;99;13;36;21;18;15;68;35;51;30;71;58;68;(4-9);2;Santander;Cimitarra;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4852570;2242567;DOS HERMANOS;
23115010;PUERTO BOYACA [23115010];100;4;17;54;85;51;17;31;45;11;59;34;75;88;44;84;90;65;30;98;13;87;92;71;14;57;21;24;64;70;47;64;49;19;69;74;3;95;59;25;26;28;72;85;69;52;75;71;76;8;69;93;73;(4-8);6;Boyacá;PuertoBoyacá;MagdalenaCauca;DirectosalMagdalenaMedioentreRíosNegro;4826659;2218841;PUERTO NINO;
